scenario,sample_id,tan_init,tan_final_6m,tan_reduction_rate,total_cost_6m,is_feasible
drop_x0.90,265,57.0,34.33744082467344,0.3975887574618694,1380.0,1
drop_x0.90,267,63.0,35.77576287858301,0.43213074795899986,1500.0,1
drop_x0.90,273,56.0,29.95965258116071,0.4650062039078445,1908.0,1
drop_x0.90,280,59.0,31.564633969437175,0.4650062039078445,1680.0,1
drop_x0.90,281,62.0,35.207893626542,0.432130747959,1500.0,1
drop_x0.90,283,58.0,31.029640173345015,0.4650062039078446,1908.0,1
drop_x0.90,288,55.0,33.13261833959718,0.39758875746186945,1380.0,1
drop_x0.90,289,55.0,39.41935446046219,0.28328446435523297,900.0,1
drop_x0.90,290,59.0,31.564633969437175,0.4650062039078445,1680.0,1
drop_x0.90,291,63.0,35.77576287858301,0.43213074795899986,1500.0,1
drop_x0.90,293,58.0,34.939852067211575,0.3975887574618694,1380.0,1
drop_x0.90,295,57.0,40.85278553175173,0.28328446435523286,900.0,1
drop_x0.90,298,60.0,38.32120065889663,0.36131332235172287,1200.0,1
drop_x0.90,308,55.0,39.41935446046219,0.28328446435523297,900.0,1
drop_x0.90,313,65.0,36.911501382665016,0.43213074795899975,1500.0,1
drop_x0.90,314,61.0,32.63462156162148,0.4650062039078446,1680.0,1
drop_x0.90,315,64.0,36.34363213062401,0.43213074795899986,1500.0,1
drop_x0.90,317,61.0,38.95988733654492,0.3613133223517227,1200.0,1
drop_x0.90,321,56.0,29.95965258116071,0.4650062039078445,1908.0,1
drop_x0.90,322,62.0,29.387044524017707,0.5260154109029401,1980.0,1
drop_x0.90,331,55.0,33.13261833959718,0.39758875746186945,1380.0,1
drop_x0.90,335,60.0,38.32120065889663,0.36131332235172287,1200.0,1
drop_x0.90,339,65.0,30.80899829130889,0.5260154109029401,1980.0,1
drop_x0.90,342,57.0,34.33744082467344,0.3975887574618694,1380.0,1
drop_x0.90,347,56.0,33.73502958213531,0.39758875746186945,1380.0,1
drop_x0.90,349,56.0,33.73502958213531,0.39758875746186945,1380.0,1
drop_x0.90,350,55.0,33.13261833959718,0.39758875746186945,1380.0,1
drop_x0.90,353,57.0,34.33744082467344,0.3975887574618694,1380.0,1
drop_x0.90,355,64.0,36.34363213062401,0.43213074795899986,1500.0,1
drop_x0.90,358,60.0,38.32120065889663,0.36131332235172287,1200.0,1
drop_x0.90,361,63.0,35.77576287858301,0.43213074795899986,1500.0,1
drop_x0.90,364,59.0,31.564633969437175,0.4650062039078445,1680.0,1
drop_x0.90,365,61.0,32.63462156162148,0.4650062039078446,1680.0,1
drop_x0.90,370,57.0,40.85278553175173,0.28328446435523286,900.0,1
drop_x0.90,376,59.0,31.564633969437175,0.4650062039078445,1680.0,1
drop_x0.90,380,64.0,36.34363213062401,0.43213074795899986,1500.0,1
drop_x0.90,387,57.0,34.33744082467344,0.3975887574618694,1380.0,1
drop_x0.90,389,61.0,32.63462156162148,0.4650062039078446,1680.0,1
drop_x0.90,399,64.0,30.33501370221182,0.5260154109029402,1980.0,1
drop_x0.90,400,59.0,37.682513981248356,0.3613133223517228,1200.0,1
drop_x0.90,404,59.0,37.682513981248356,0.3613133223517228,1200.0,1
drop_x0.90,407,59.0,31.564633969437175,0.4650062039078445,1680.0,1
drop_x0.90,411,60.0,32.09962776552933,0.46500620390784453,1680.0,1
drop_x0.90,412,56.0,29.95965258116071,0.4650062039078445,1908.0,1
drop_x0.90,413,62.0,35.207893626542,0.432130747959,1500.0,1
drop_x0.90,416,65.0,30.80899829130889,0.5260154109029401,1980.0,1
drop_x0.90,417,60.0,32.09962776552933,0.46500620390784453,1680.0,1
drop_x0.90,422,59.0,37.682513981248356,0.3613133223517228,1200.0,1
drop_x0.90,427,59.0,37.682513981248356,0.3613133223517228,1200.0,1
drop_x0.90,428,61.0,32.63462156162148,0.4650062039078446,1680.0,1
drop_x0.90,432,57.0,34.33744082467344,0.3975887574618694,1380.0,1
drop_x0.90,433,63.0,29.861029113114768,0.5260154109029402,1980.0,1
drop_x0.90,437,58.0,41.56950106739649,0.28328446435523297,900.0,1
drop_x0.90,441,62.0,29.387044524017707,0.5260154109029401,1980.0,1
drop_x0.90,442,64.0,36.34363213062401,0.43213074795899986,1500.0,1
drop_x0.90,445,59.0,31.564633969437175,0.4650062039078445,1680.0,1
drop_x0.90,449,64.0,30.33501370221182,0.5260154109029402,1980.0,1
drop_x0.90,451,58.0,34.939852067211575,0.3975887574618694,1380.0,1
drop_x0.90,459,58.0,34.939852067211575,0.3975887574618694,1380.0,1
drop_x0.90,460,64.0,30.33501370221182,0.5260154109029402,1980.0,1
drop_x0.90,468,64.0,36.34363213062401,0.43213074795899986,1500.0,1
drop_x0.90,470,62.0,29.387044524017707,0.5260154109029401,1980.0,1
drop_x0.90,472,62.0,29.387044524017707,0.5260154109029401,1980.0,1
drop_x0.90,477,58.0,41.56950106739649,0.28328446435523297,900.0,1
drop_x0.90,479,61.0,38.95988733654492,0.3613133223517227,1200.0,1
drop_x0.90,482,59.0,31.564633969437175,0.4650062039078445,1680.0,1
drop_x0.90,485,63.0,29.861029113114768,0.5260154109029402,1980.0,1
drop_x0.90,488,55.0,33.13261833959718,0.39758875746186945,1380.0,1
drop_x0.90,489,55.0,33.13261833959718,0.39758875746186945,1380.0,1
drop_x0.90,491,64.0,30.33501370221182,0.5260154109029402,1980.0,1
drop_x0.90,497,59.0,31.564633969437175,0.4650062039078445,1680.0,1
drop_x0.90,499,58.0,34.939852067211575,0.3975887574618694,1380.0,1
drop_x0.90,500,61.0,38.95988733654492,0.3613133223517227,1200.0,1
drop_x0.90,503,58.0,41.56950106739649,0.28328446435523297,900.0,1
drop_x0.90,519,56.0,33.73502958213531,0.39758875746186945,1380.0,1
drop_x0.90,520,61.0,32.63462156162148,0.4650062039078446,1680.0,1
drop_x0.90,523,57.0,40.85278553175173,0.28328446435523286,900.0,1
drop_x0.90,524,55.0,33.13261833959718,0.39758875746186945,1380.0,1
drop_x0.90,526,64.0,30.33501370221182,0.5260154109029402,1980.0,1
drop_x0.90,536,62.0,29.387044524017707,0.5260154109029401,1980.0,1
drop_x0.90,541,60.0,38.32120065889663,0.36131332235172287,1200.0,1
drop_x0.90,552,59.0,31.564633969437175,0.4650062039078445,1680.0,1
drop_x0.90,553,63.0,29.861029113114768,0.5260154109029402,1980.0,1
drop_x0.90,559,58.0,34.939852067211575,0.3975887574618694,1380.0,1
drop_x0.90,567,64.0,30.33501370221182,0.5260154109029402,1980.0,1
drop_x0.90,568,62.0,29.387044524017707,0.5260154109029401,1980.0,1
drop_x0.90,574,56.0,40.136069996106954,0.28328446435523297,900.0,1
drop_x0.90,575,61.0,38.95988733654492,0.3613133223517227,1200.0,1
drop_x0.90,590,58.0,34.939852067211575,0.3975887574618694,1380.0,1
drop_x0.90,592,63.0,29.861029113114768,0.5260154109029402,1980.0,1
drop_x0.90,605,55.0,39.41935446046219,0.28328446435523297,900.0,1
drop_x0.90,606,60.0,32.09962776552933,0.46500620390784453,1680.0,1
drop_x0.90,608,61.0,38.95988733654492,0.3613133223517227,1200.0,1
drop_x0.90,609,61.0,32.63462156162148,0.4650062039078446,1680.0,1
drop_x0.90,612,62.0,29.387044524017707,0.5260154109029401,1980.0,1
drop_x0.90,620,61.0,38.95988733654492,0.3613133223517227,1200.0,1
drop_x0.90,630,56.0,40.136069996106954,0.28328446435523297,900.0,1
drop_x0.90,633,55.0,33.13261833959718,0.39758875746186945,1380.0,1
drop_x0.90,634,59.0,31.564633969437175,0.4650062039078445,1680.0,1
drop_x0.90,636,56.0,33.73502958213531,0.39758875746186945,1380.0,1
drop_x0.90,642,64.0,30.33501370221182,0.5260154109029402,1980.0,1
drop_x0.90,643,57.0,34.33744082467344,0.3975887574618694,1380.0,1
drop_x0.90,646,56.0,33.73502958213531,0.39758875746186945,1380.0,1
drop_x0.90,649,63.0,35.77576287858301,0.43213074795899986,1500.0,1
drop_x0.90,651,58.0,34.939852067211575,0.3975887574618694,1380.0,1
drop_x0.90,661,63.0,29.861029113114768,0.5260154109029402,1980.0,1
drop_x0.90,675,60.0,32.09962776552933,0.46500620390784453,1680.0,1
drop_x0.90,679,57.0,34.33744082467344,0.3975887574618694,1380.0,1
drop_x0.90,681,65.0,30.80899829130889,0.5260154109029401,1980.0,1
drop_x0.90,696,61.0,32.63462156162148,0.4650062039078446,1680.0,1
drop_x0.90,698,56.0,40.136069996106954,0.28328446435523297,900.0,1
drop_x0.90,700,62.0,29.387044524017707,0.5260154109029401,1980.0,1
drop_x0.90,710,63.0,29.861029113114768,0.5260154109029402,1980.0,1
drop_x0.90,711,61.0,32.63462156162148,0.4650062039078446,1680.0,1
drop_x0.90,712,64.0,30.33501370221182,0.5260154109029402,1980.0,1
drop_x0.90,713,57.0,34.33744082467344,0.3975887574618694,1380.0,1
drop_x0.90,715,62.0,29.387044524017707,0.5260154109029401,1980.0,1
drop_x0.90,719,58.0,34.939852067211575,0.3975887574618694,1380.0,1
drop_x0.90,720,64.0,30.33501370221182,0.5260154109029402,1980.0,1
drop_x0.90,722,62.0,29.387044524017707,0.5260154109029401,1980.0,1
drop_x0.90,723,59.0,37.682513981248356,0.3613133223517228,1200.0,1
drop_x0.90,724,61.0,32.63462156162148,0.4650062039078446,1680.0,1
drop_x0.90,726,60.0,32.09962776552933,0.46500620390784453,1680.0,1
drop_x0.90,729,62.0,29.387044524017707,0.5260154109029401,1980.0,1
drop_x0.90,733,55.0,33.13261833959718,0.39758875746186945,1380.0,1
drop_x0.90,735,64.0,30.33501370221182,0.5260154109029402,1980.0,1
drop_x0.90,736,65.0,30.80899829130889,0.5260154109029401,1980.0,1
drop_x0.90,737,63.0,29.861029113114768,0.5260154109029402,1980.0,1
drop_x0.90,741,60.0,32.09962776552933,0.46500620390784453,1680.0,1
drop_x0.90,742,63.0,29.861029113114768,0.5260154109029402,1980.0,1
drop_x0.90,745,55.0,39.41935446046219,0.28328446435523297,900.0,1
drop_x0.90,746,59.0,37.682513981248356,0.3613133223517228,1200.0,1
drop_x0.90,747,60.0,32.09962776552933,0.46500620390784453,1680.0,1
drop_x0.90,750,65.0,30.80899829130889,0.5260154109029401,1980.0,1
drop_x0.90,754,59.0,31.564633969437175,0.4650062039078445,1680.0,1
drop_x0.90,759,55.0,39.41935446046219,0.28328446435523297,900.0,1
drop_x0.90,762,58.0,34.939852067211575,0.3975887574618694,1380.0,1
drop_x0.90,763,64.0,30.33501370221182,0.5260154109029402,1980.0,1
drop_x0.90,769,64.0,36.34363213062401,0.43213074795899986,1500.0,1
drop_x0.90,771,57.0,40.85278553175173,0.28328446435523286,900.0,1
drop_x0.90,775,64.0,36.34363213062401,0.43213074795899986,1500.0,1
drop_x0.90,776,59.0,37.682513981248356,0.3613133223517228,1200.0,1
drop_x0.90,777,57.0,34.33744082467344,0.3975887574618694,1380.0,1
drop_x0.90,781,61.0,32.63462156162148,0.4650062039078446,1680.0,1
drop_x0.90,784,55.0,39.41935446046219,0.28328446435523297,900.0,1
drop_x0.90,786,64.0,30.33501370221182,0.5260154109029402,1980.0,1
drop_x0.90,790,55.0,33.13261833959718,0.39758875746186945,1380.0,1
drop_x0.90,793,58.0,41.56950106739649,0.28328446435523297,900.0,1
drop_x0.90,796,56.0,33.73502958213531,0.39758875746186945,1380.0,1
drop_x0.90,798,58.0,34.939852067211575,0.3975887574618694,1380.0,1
drop_x0.90,805,58.0,41.56950106739649,0.28328446435523297,900.0,1
drop_x0.90,806,62.0,29.387044524017707,0.5260154109029401,1980.0,1
drop_x0.90,809,55.0,33.13261833959718,0.39758875746186945,1380.0,1
drop_x0.90,811,63.0,35.77576287858301,0.43213074795899986,1500.0,1
drop_x0.90,818,56.0,33.73502958213531,0.39758875746186945,1380.0,1
drop_x0.90,819,58.0,34.939852067211575,0.3975887574618694,1380.0,1
drop_x0.90,826,57.0,34.33744082467344,0.3975887574618694,1380.0,1
drop_x0.90,827,61.0,32.63462156162148,0.4650062039078446,1680.0,1
drop_x0.90,830,58.0,34.939852067211575,0.3975887574618694,1380.0,1
drop_x0.90,836,60.0,38.32120065889663,0.36131332235172287,1200.0,1
drop_x0.90,838,62.0,29.387044524017707,0.5260154109029401,1980.0,1
drop_x0.90,842,61.0,32.63462156162148,0.4650062039078446,1680.0,1
drop_x0.90,845,57.0,34.33744082467344,0.3975887574618694,1380.0,1
drop_x0.90,846,57.0,34.33744082467344,0.3975887574618694,1380.0,1
drop_x0.90,852,59.0,31.564633969437175,0.4650062039078445,1680.0,1
drop_x0.90,856,64.0,30.33501370221182,0.5260154109029402,1980.0,1
drop_x0.90,862,61.0,32.63462156162148,0.4650062039078446,1680.0,1
drop_x0.90,864,63.0,35.77576287858301,0.43213074795899986,1500.0,1
drop_x0.90,865,64.0,36.34363213062401,0.43213074795899986,1500.0,1
drop_x0.90,868,59.0,37.682513981248356,0.3613133223517228,1200.0,1
drop_x0.90,873,57.0,40.85278553175173,0.28328446435523286,900.0,1
drop_x0.90,874,60.0,32.09962776552933,0.46500620390784453,1680.0,1
drop_x0.90,876,61.0,32.63462156162148,0.4650062039078446,1680.0,1
drop_x0.90,879,59.0,37.682513981248356,0.3613133223517228,1200.0,1
drop_x0.90,881,58.0,34.939852067211575,0.3975887574618694,1380.0,1
drop_x0.90,889,56.0,33.73502958213531,0.39758875746186945,1380.0,1
drop_x0.90,898,58.0,31.029640173345015,0.4650062039078446,1908.0,1
drop_x0.90,908,59.0,37.682513981248356,0.3613133223517228,1200.0,1
drop_x0.90,909,61.0,32.63462156162148,0.4650062039078446,1680.0,1
drop_x0.90,913,61.0,38.95988733654492,0.3613133223517227,1200.0,1
drop_x0.90,916,59.0,31.564633969437175,0.4650062039078445,1680.0,1
drop_x0.90,918,61.0,32.63462156162148,0.4650062039078446,1680.0,1
drop_x0.90,920,59.0,31.564633969437175,0.4650062039078445,1680.0,1
drop_x0.90,926,62.0,35.207893626542,0.432130747959,1500.0,1
drop_x0.90,931,61.0,32.63462156162148,0.4650062039078446,1680.0,1
drop_x0.90,935,65.0,30.80899829130889,0.5260154109029401,1980.0,1
drop_x0.90,938,63.0,35.77576287858301,0.43213074795899986,1500.0,1
drop_x0.90,945,63.0,35.77576287858301,0.43213074795899986,1500.0,1
drop_x0.90,951,60.0,38.32120065889663,0.36131332235172287,1200.0,1
drop_x0.90,956,62.0,35.207893626542,0.432130747959,1500.0,1
drop_x0.90,958,62.0,29.387044524017707,0.5260154109029401,1980.0,1
drop_x0.90,959,58.0,34.939852067211575,0.3975887574618694,1380.0,1
drop_x0.90,962,57.0,40.85278553175173,0.28328446435523286,900.0,1
drop_x0.90,963,63.0,35.77576287858301,0.43213074795899986,1500.0,1
drop_x0.90,970,57.0,40.85278553175173,0.28328446435523286,900.0,1
drop_x0.90,976,64.0,36.34363213062401,0.43213074795899986,1500.0,1
drop_x0.90,983,65.0,30.80899829130889,0.5260154109029401,1980.0,1
drop_x0.90,991,59.0,31.564633969437175,0.4650062039078445,1680.0,1
drop_x0.90,993,62.0,29.387044524017707,0.5260154109029401,1980.0,1
drop_x0.90,998,65.0,30.80899829130889,0.5260154109029401,1980.0,1
drop_x0.90,999,63.0,35.77576287858301,0.43213074795899986,1500.0,1
drop_x1.10,1,64.0,31.806802621504005,0.5030187090389999,1500.0,1
drop_x1.10,2,58.0,31.029640173345015,0.4650062039078446,1380.0,1
drop_x1.10,3,59.0,27.213553948650475,0.5387533229042293,1680.0,1
drop_x1.10,4,56.0,29.95965258116071,0.4650062039078445,1380.0,1
drop_x1.10,5,58.0,31.029640173345015,0.4650062039078446,1380.0,1
drop_x1.10,9,57.0,37.840434372814144,0.33613273030150626,900.0,1
drop_x1.10,11,61.0,28.136047302842016,0.5387533229042293,1680.0,1
drop_x1.10,12,63.0,24.95890229791901,0.6038269476520792,1980.0,1
drop_x1.10,15,59.0,27.213553948650475,0.5387533229042293,1680.0,1
drop_x1.10,29,62.0,30.812840039582007,0.5030187090389999,1500.0,1
drop_x1.10,30,59.0,27.213553948650475,0.5387533229042293,1680.0,1
drop_x1.10,35,56.0,29.95965258116071,0.4650062039078445,1380.0,1
drop_x1.10,36,58.0,31.029640173345015,0.4650062039078446,1380.0,1
drop_x1.10,40,63.0,24.95890229791901,0.6038269476520792,1980.0,1
drop_x1.10,46,60.0,34.52393421174474,0.42460109647092104,1200.0,1
drop_x1.10,49,62.0,24.56272924557109,0.6038269476520791,1980.0,1
drop_x1.10,51,64.0,25.355075350266937,0.6038269476520791,1980.0,1
drop_x1.10,52,60.0,27.67480062574624,0.5387533229042293,1680.0,1
drop_x1.10,53,61.0,28.136047302842016,0.5387533229042293,1680.0,1
drop_x1.10,55,61.0,35.09933311527382,0.4246010964709209,1200.0,1
drop_x1.10,59,60.0,27.67480062574624,0.5387533229042293,1680.0,1
drop_x1.10,62,58.0,38.50430164251264,0.33613273030150626,900.0,1
drop_x1.10,68,63.0,24.95890229791901,0.6038269476520792,1980.0,1
drop_x1.10,82,56.0,29.95965258116071,0.4650062039078445,1380.0,1
drop_x1.10,85,58.0,31.029640173345015,0.4650062039078446,1380.0,1
drop_x1.10,87,64.0,31.806802621504005,0.5030187090389999,1500.0,1
drop_x1.10,88,58.0,31.029640173345015,0.4650062039078446,1380.0,1
drop_x1.10,92,62.0,30.812840039582007,0.5030187090389999,1500.0,1
drop_x1.10,96,55.0,36.51269983341715,0.3361327303015063,900.0,1
drop_x1.10,97,56.0,29.95965258116071,0.4650062039078445,1380.0,1
drop_x1.10,98,61.0,28.136047302842016,0.5387533229042293,1680.0,1
drop_x1.10,100,57.0,30.494646377252863,0.46500620390784453,1380.0,1
drop_x1.10,101,55.0,36.51269983341715,0.3361327303015063,900.0,1
drop_x1.10,104,58.0,38.50430164251264,0.33613273030150626,900.0,1
drop_x1.10,106,56.0,29.95965258116071,0.4650062039078445,1380.0,1
drop_x1.10,112,58.0,38.50430164251264,0.33613273030150626,900.0,1
drop_x1.10,114,57.0,26.291060594458934,0.5387533229042293,1908.0,1
drop_x1.10,116,60.0,34.52393421174474,0.42460109647092104,1200.0,1
drop_x1.10,123,63.0,24.95890229791901,0.6038269476520792,1980.0,1
drop_x1.10,126,62.0,30.812840039582007,0.5030187090389999,1500.0,1
drop_x1.10,128,59.0,33.94853530821566,0.424601096470921,1200.0,1
drop_x1.10,134,64.0,31.806802621504005,0.5030187090389999,1500.0,1
drop_x1.10,137,64.0,31.806802621504005,0.5030187090389999,1500.0,1
drop_x1.10,141,63.0,24.95890229791901,0.6038269476520792,1980.0,1
drop_x1.10,142,59.0,27.213553948650475,0.5387533229042293,1680.0,1
drop_x1.10,149,62.0,24.56272924557109,0.6038269476520791,1980.0,1
drop_x1.10,150,58.0,38.50430164251264,0.33613273030150626,900.0,1
drop_x1.10,158,63.0,24.95890229791901,0.6038269476520792,1980.0,1
drop_x1.10,161,56.0,29.95965258116071,0.4650062039078445,1380.0,1
drop_x1.10,175,64.0,31.806802621504005,0.5030187090389999,1500.0,1
drop_x1.10,178,64.0,31.806802621504005,0.5030187090389999,1500.0,1
drop_x1.10,179,60.0,34.52393421174474,0.42460109647092104,1200.0,1
drop_x1.10,180,60.0,34.52393421174474,0.42460109647092104,1200.0,1
drop_x1.10,185,57.0,30.494646377252863,0.46500620390784453,1380.0,1
drop_x1.10,191,61.0,28.136047302842016,0.5387533229042293,1680.0,1
drop_x1.10,192,60.0,27.67480062574624,0.5387533229042293,1680.0,1
drop_x1.10,193,55.0,36.51269983341715,0.3361327303015063,900.0,1
drop_x1.10,194,59.0,27.213553948650475,0.5387533229042293,1680.0,1
drop_x1.10,197,61.0,28.136047302842016,0.5387533229042293,1680.0,1
drop_x1.10,200,62.0,24.56272924557109,0.6038269476520791,1980.0,1
drop_x1.10,201,57.0,30.494646377252863,0.46500620390784453,1380.0,1
drop_x1.10,202,56.0,29.95965258116071,0.4650062039078445,1380.0,1
drop_x1.10,203,62.0,24.56272924557109,0.6038269476520791,1980.0,1
drop_x1.10,208,64.0,25.355075350266937,0.6038269476520791,1980.0,1
drop_x1.10,212,58.0,31.029640173345015,0.4650062039078446,1380.0,1
drop_x1.10,215,60.0,27.67480062574624,0.5387533229042293,1680.0,1
drop_x1.10,218,55.0,29.424658785068548,0.4650062039078446,1380.0,1
drop_x1.10,220,61.0,28.136047302842016,0.5387533229042293,1680.0,1
drop_x1.10,222,57.0,30.494646377252863,0.46500620390784453,1380.0,1
drop_x1.10,230,57.0,30.494646377252863,0.46500620390784453,1380.0,1
drop_x1.10,231,61.0,28.136047302842016,0.5387533229042293,1680.0,1
drop_x1.10,233,59.0,33.94853530821566,0.424601096470921,1200.0,1
drop_x1.10,244,59.0,27.213553948650475,0.5387533229042293,1680.0,1
drop_x1.10,246,58.0,26.752307271554702,0.5387533229042293,1908.0,1
drop_x1.10,247,60.0,27.67480062574624,0.5387533229042293,1680.0,1
drop_x1.10,252,62.0,24.56272924557109,0.6038269476520791,1980.0,1
drop_x1.10,263,57.0,30.494646377252863,0.46500620390784453,1380.0,1
drop_x1.10,265,57.0,30.494646377252863,0.46500620390784453,1380.0,1
drop_x1.10,267,63.0,31.309821330543002,0.5030187090389999,1500.0,1
drop_x1.10,273,56.0,25.82981391736316,0.5387533229042293,1908.0,1
drop_x1.10,280,59.0,27.213553948650475,0.5387533229042293,1680.0,1
drop_x1.10,281,62.0,30.812840039582007,0.5030187090389999,1500.0,1
drop_x1.10,283,58.0,26.752307271554702,0.5387533229042293,1908.0,1
drop_x1.10,288,55.0,29.424658785068548,0.4650062039078446,1380.0,1
drop_x1.10,289,55.0,36.51269983341715,0.3361327303015063,900.0,1
drop_x1.10,290,59.0,27.213553948650475,0.5387533229042293,1680.0,1
drop_x1.10,291,63.0,31.309821330543002,0.5030187090389999,1500.0,1
drop_x1.10,293,58.0,31.029640173345015,0.4650062039078446,1380.0,1
drop_x1.10,295,57.0,37.840434372814144,0.33613273030150626,900.0,1
drop_x1.10,298,60.0,34.52393421174474,0.42460109647092104,1200.0,1
drop_x1.10,308,55.0,36.51269983341715,0.3361327303015063,900.0,1
drop_x1.10,313,65.0,32.303783912465,0.503018709039,1500.0,1
drop_x1.10,314,61.0,28.136047302842016,0.5387533229042293,1680.0,1
drop_x1.10,315,64.0,31.806802621504005,0.5030187090389999,1500.0,1
drop_x1.10,317,61.0,35.09933311527382,0.4246010964709209,1200.0,1
drop_x1.10,321,56.0,25.82981391736316,0.5387533229042293,1908.0,1
drop_x1.10,322,62.0,24.56272924557109,0.6038269476520791,1980.0,1
drop_x1.10,331,55.0,29.424658785068548,0.4650062039078446,1380.0,1
drop_x1.10,335,60.0,34.52393421174474,0.42460109647092104,1200.0,1
drop_x1.10,339,65.0,25.751248402614856,0.6038269476520791,1980.0,1
drop_x1.10,342,57.0,30.494646377252863,0.46500620390784453,1380.0,1
drop_x1.10,347,56.0,29.95965258116071,0.4650062039078445,1380.0,1
drop_x1.10,349,56.0,29.95965258116071,0.4650062039078445,1380.0,1
drop_x1.10,350,55.0,29.424658785068548,0.4650062039078446,1380.0,1
drop_x1.10,353,57.0,30.494646377252863,0.46500620390784453,1380.0,1
drop_x1.10,355,64.0,31.806802621504005,0.5030187090389999,1500.0,1
drop_x1.10,358,60.0,34.52393421174474,0.42460109647092104,1200.0,1
drop_x1.10,361,63.0,31.309821330543002,0.5030187090389999,1500.0,1
drop_x1.10,364,59.0,27.213553948650475,0.5387533229042293,1680.0,1
drop_x1.10,365,61.0,28.136047302842016,0.5387533229042293,1680.0,1
drop_x1.10,370,57.0,37.840434372814144,0.33613273030150626,900.0,1
drop_x1.10,376,59.0,27.213553948650475,0.5387533229042293,1680.0,1
drop_x1.10,380,64.0,31.806802621504005,0.5030187090389999,1500.0,1
drop_x1.10,387,57.0,30.494646377252863,0.46500620390784453,1380.0,1
drop_x1.10,389,61.0,28.136047302842016,0.5387533229042293,1680.0,1
drop_x1.10,399,64.0,25.355075350266937,0.6038269476520791,1980.0,1
drop_x1.10,400,59.0,33.94853530821566,0.424601096470921,1200.0,1
drop_x1.10,404,59.0,33.94853530821566,0.424601096470921,1200.0,1
drop_x1.10,407,59.0,27.213553948650475,0.5387533229042293,1680.0,1
drop_x1.10,411,60.0,27.67480062574624,0.5387533229042293,1680.0,1
drop_x1.10,412,56.0,25.82981391736316,0.5387533229042293,1908.0,1
drop_x1.10,413,62.0,30.812840039582007,0.5030187090389999,1500.0,1
drop_x1.10,416,65.0,25.751248402614856,0.6038269476520791,1980.0,1
drop_x1.10,417,60.0,27.67480062574624,0.5387533229042293,1680.0,1
drop_x1.10,422,59.0,33.94853530821566,0.424601096470921,1200.0,1
drop_x1.10,427,59.0,33.94853530821566,0.424601096470921,1200.0,1
drop_x1.10,428,61.0,28.136047302842016,0.5387533229042293,1680.0,1
drop_x1.10,432,57.0,30.494646377252863,0.46500620390784453,1380.0,1
drop_x1.10,433,63.0,24.95890229791901,0.6038269476520792,1980.0,1
drop_x1.10,437,58.0,38.50430164251264,0.33613273030150626,900.0,1
drop_x1.10,441,62.0,24.56272924557109,0.6038269476520791,1980.0,1
drop_x1.10,442,64.0,31.806802621504005,0.5030187090389999,1500.0,1
drop_x1.10,445,59.0,27.213553948650475,0.5387533229042293,1680.0,1
drop_x1.10,449,64.0,25.355075350266937,0.6038269476520791,1980.0,1
drop_x1.10,451,58.0,31.029640173345015,0.4650062039078446,1380.0,1
drop_x1.10,459,58.0,31.029640173345015,0.4650062039078446,1380.0,1
drop_x1.10,460,64.0,25.355075350266937,0.6038269476520791,1980.0,1
drop_x1.10,468,64.0,31.806802621504005,0.5030187090389999,1500.0,1
drop_x1.10,470,62.0,24.56272924557109,0.6038269476520791,1980.0,1
drop_x1.10,472,62.0,24.56272924557109,0.6038269476520791,1980.0,1
drop_x1.10,477,58.0,38.50430164251264,0.33613273030150626,900.0,1
drop_x1.10,479,61.0,35.09933311527382,0.4246010964709209,1200.0,1
drop_x1.10,482,59.0,27.213553948650475,0.5387533229042293,1680.0,1
drop_x1.10,485,63.0,24.95890229791901,0.6038269476520792,1980.0,1
drop_x1.10,488,55.0,29.424658785068548,0.4650062039078446,1380.0,1
drop_x1.10,489,55.0,29.424658785068548,0.4650062039078446,1380.0,1
drop_x1.10,491,64.0,25.355075350266937,0.6038269476520791,1980.0,1
drop_x1.10,497,59.0,27.213553948650475,0.5387533229042293,1680.0,1
drop_x1.10,499,58.0,31.029640173345015,0.4650062039078446,1380.0,1
drop_x1.10,500,61.0,35.09933311527382,0.4246010964709209,1200.0,1
drop_x1.10,503,58.0,38.50430164251264,0.33613273030150626,900.0,1
drop_x1.10,519,56.0,29.95965258116071,0.4650062039078445,1380.0,1
drop_x1.10,520,61.0,28.136047302842016,0.5387533229042293,1680.0,1
drop_x1.10,523,57.0,37.840434372814144,0.33613273030150626,900.0,1
drop_x1.10,524,55.0,29.424658785068548,0.4650062039078446,1380.0,1
drop_x1.10,526,64.0,25.355075350266937,0.6038269476520791,1980.0,1
drop_x1.10,536,62.0,24.56272924557109,0.6038269476520791,1980.0,1
drop_x1.10,541,60.0,34.52393421174474,0.42460109647092104,1200.0,1
drop_x1.10,552,59.0,27.213553948650475,0.5387533229042293,1680.0,1
drop_x1.10,553,63.0,24.95890229791901,0.6038269476520792,1980.0,1
drop_x1.10,559,58.0,31.029640173345015,0.4650062039078446,1380.0,1
drop_x1.10,567,64.0,25.355075350266937,0.6038269476520791,1980.0,1
drop_x1.10,568,62.0,24.56272924557109,0.6038269476520791,1980.0,1
drop_x1.10,574,56.0,37.17656710311565,0.3361327303015062,900.0,1
drop_x1.10,575,61.0,35.09933311527382,0.4246010964709209,1200.0,1
drop_x1.10,590,58.0,31.029640173345015,0.4650062039078446,1380.0,1
drop_x1.10,592,63.0,24.95890229791901,0.6038269476520792,1980.0,1
